Ensembl Gene ID	Ensembl Transcript ID	GO Term Evidence Code	GO Term Accession	Canonical transcript stable ID(s)	Description	Associated Gene Name
ENSG00000166736	ENST00000504030	TAS	GO:0005886	ENST00000355556	5-hydroxytryptamine (serotonin) receptor 3A [Source:HGNC Symbol;Acc:5297]	HTR3A
ENSG00000125384	ENST00000245457	TAS	GO:0005886	ENST00000245457	prostaglandin E receptor 2 (subtype EP2), 53kDa [Source:HGNC Symbol;Acc:9594]	PTGER2
ENSG00000166736	ENST00000299961	TAS	GO:0005886	ENST00000355556	5-hydroxytryptamine (serotonin) receptor 3A [Source:HGNC Symbol;Acc:5297]	HTR3A
ENSG00000234794	ENST00000411524	IDA	GO:0005886	ENST00000411524	major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:4947]	HLA-DRA
ENSG00000166736	ENST00000355556	IEA	GO:0005886	ENST00000355556	5-hydroxytryptamine (serotonin) receptor 3A [Source:HGNC Symbol;Acc:5297]	HTR3A
ENSG00000166736	ENST00000375498	TAS	GO:0005886	ENST00000355556	5-hydroxytryptamine (serotonin) receptor 3A [Source:HGNC Symbol;Acc:5297]	HTR3A
ENSG00000185825	ENST00000345046	IEA	GO:0005886	ENST00000458587	B-cell receptor-associated protein 31 [Source:HGNC Symbol;Acc:16695]	BCAP31
ENSG00000185825	ENST00000458587	IEA	GO:0005886	ENST00000458587	B-cell receptor-associated protein 31 [Source:HGNC Symbol;Acc:16695]	BCAP31
ENSG00000166073	ENST00000299092	IEA	GO:0005886	ENST00000299092	G protein-coupled receptor 176 [Source:HGNC Symbol;Acc:32370]	GPR176
ENSG00000170775	ENST00000303921	IEA	GO:0005886	ENST00000303921	G protein-coupled receptor 37 (endothelin receptor type B-like) [Source:HGNC Symbol;Acc:4494]	GPR37
ENSG00000185825	ENST00000442093	IEA	GO:0005886	ENST00000458587	B-cell receptor-associated protein 31 [Source:HGNC Symbol;Acc:16695]	BCAP31
ENSG00000185825	ENST00000429550	IEA	GO:0005886	ENST00000458587	B-cell receptor-associated protein 31 [Source:HGNC Symbol;Acc:16695]	BCAP31
ENSG00000185825	ENST00000416815	IEA	GO:0005886	ENST00000458587	B-cell receptor-associated protein 31 [Source:HGNC Symbol;Acc:16695]	BCAP31
ENSG00000185825	ENST00000423827	IEA	GO:0005886	ENST00000458587	B-cell receptor-associated protein 31 [Source:HGNC Symbol;Acc:16695]	BCAP31
ENSG00000185825	ENST00000430088	IEA	GO:0005886	ENST00000458587	B-cell receptor-associated protein 31 [Source:HGNC Symbol;Acc:16695]	BCAP31
ENSG00000185825	ENST00000426131	IEA	GO:0005886	ENST00000458587	B-cell receptor-associated protein 31 [Source:HGNC Symbol;Acc:16695]	BCAP31
ENSG00000185825	ENST00000441714	IEA	GO:0005886	ENST00000458587	B-cell receptor-associated protein 31 [Source:HGNC Symbol;Acc:16695]	BCAP31
ENSG00000168263	ENST00000382082	TAS	GO:0005886	ENST00000382082	potassium channel, subfamily V, member 2 [Source:HGNC Symbol;Acc:19698]	KCNV2
ENSG00000117013	ENST00000347132	TAS	GO:0005886	ENST00000347132	potassium voltage-gated channel, KQT-like subfamily, member 4 [Source:HGNC Symbol;Acc:6298]	KCNQ4
ENSG00000117013	ENST00000347132	IEA	GO:0005886	ENST00000347132	potassium voltage-gated channel, KQT-like subfamily, member 4 [Source:HGNC Symbol;Acc:6298]	KCNQ4
ENSG00000155256	ENST00000393677	IEA	GO:0005886	ENST00000356257	zinc finger, FYVE domain containing 27 [Source:HGNC Symbol;Acc:26559]	ZFYVE27
ENSG00000134352	ENST00000381298	TAS	GO:0005886	ENST00000381298	interleukin 6 signal transducer (gp130, oncostatin M receptor) [Source:HGNC Symbol;Acc:6021]	IL6ST
ENSG00000155256	ENST00000370613	IEA	GO:0005886	ENST00000356257	zinc finger, FYVE domain containing 27 [Source:HGNC Symbol;Acc:26559]	ZFYVE27
ENSG00000134352	ENST00000336909	TAS	GO:0005886	ENST00000381298	interleukin 6 signal transducer (gp130, oncostatin M receptor) [Source:HGNC Symbol;Acc:6021]	IL6ST
ENSG00000187054	ENST00000334830	IEA	GO:0005886	ENST00000334830	transmembrane protease, serine 11A [Source:HGNC Symbol;Acc:27954]	TMPRSS11A
ENSG00000115041	ENST00000468529	IEA	GO:0005886	ENST00000295225	Kv channel interacting protein 3, calsenilin [Source:HGNC Symbol;Acc:15523]	KCNIP3
ENSG00000180772	ENST00000371906	TAS	GO:0005886	ENST00000371906	angiotensin II receptor, type 2 [Source:HGNC Symbol;Acc:338]	AGTR2
ENSG00000227357	ENST00000411565	TAS	GO:0005886	ENST00000411565	major histocompatibility complex, class II, DR beta 4 [Source:HGNC Symbol;Acc:4952]	HLA-DRB4
ENSG00000087916	ENST00000371900	TAS	GO:0005886	ENST00000371900	solute carrier family 6 (amino acid transporter), member 14 [Source:HGNC Symbol;Acc:11047]	SLC6A14
ENSG00000084628	ENST00000373736	IEA	GO:0005886	ENST00000373736	Na+/K+ transporting ATPase interacting 1 [Source:HGNC Symbol;Acc:25743]	NKAIN1
ENSG00000228080	ENST00000419393	TAS	GO:0005886	ENST00000419393	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:4948]	HLA-DRB1
ENSG00000168828	ENST00000377981	IEA	GO:0005886	ENST00000377981	olfactory receptor, family 13, subfamily J, member 1 [Source:HGNC Symbol;Acc:15108]	OR13J1
ENSG00000172139	ENST00000305815	IEA	GO:0005886	ENST00000305815	solute carrier family 9, member 10 [Source:HGNC Symbol;Acc:31401]	SLC9A10
ENSG00000163251	ENST00000295417	IBA	GO:0005886	ENST00000295417	frizzled family receptor 5 [Source:HGNC Symbol;Acc:4043]	FZD5
ENSG00000122718	ENST00000341959	TAS	GO:0005886	ENST00000341959	olfactory receptor, family 2, subfamily S, member 2 [Source:HGNC Symbol;Acc:8276]	OR2S2
ENSG00000143801	ENST00000366783	TAS	GO:0005886	ENST00000366783	presenilin 2 (Alzheimer disease 4) [Source:HGNC Symbol;Acc:9509]	PSEN2
ENSG00000143801	ENST00000366782	TAS	GO:0005886	ENST00000366783	presenilin 2 (Alzheimer disease 4) [Source:HGNC Symbol;Acc:9509]	PSEN2
ENSG00000108846	ENST00000427699	TAS	GO:0005886	ENST00000285238	ATP-binding cassette, sub-family C (CFTR/MRP), member 3 [Source:HGNC Symbol;Acc:54]	ABCC3
ENSG00000143801	ENST00000391872	TAS	GO:0005886	ENST00000366783	presenilin 2 (Alzheimer disease 4) [Source:HGNC Symbol;Acc:9509]	PSEN2
ENSG00000179097	ENST00000319595	TAS	GO:0005886	ENST00000319595	5-hydroxytryptamine (serotonin) receptor 1F [Source:HGNC Symbol;Acc:5292]	HTR1F
ENSG00000108846	ENST00000285238	TAS	GO:0005886	ENST00000285238	ATP-binding cassette, sub-family C (CFTR/MRP), member 3 [Source:HGNC Symbol;Acc:54]	ABCC3
ENSG00000122707	ENST00000377966	IEA	GO:0005886	ENST00000377966	reversion-inducing-cysteine-rich protein with kazal motifs [Source:HGNC Symbol;Acc:11345]	RECK
ENSG00000204019	ENST00000371894	IEA	GO:0005886	ENST00000371894	chromosome X open reading frame 61 [Source:HGNC Symbol;Acc:33494]	CXorf61
ENSG00000169006	ENST00000306928	TAS	GO:0005886	ENST00000306928	neurotensin receptor 2 [Source:HGNC Symbol;Acc:8040]	NTSR2
ENSG00000164707	ENST00000354042	TAS	GO:0005886	ENST00000354042	solute carrier family 13 (sodium/sulfate symporters), member 4 [Source:HGNC Symbol;Acc:15827]	SLC13A4
ENSG00000091972	ENST00000473539	TAS	GO:0005886	ENST00000473539	CD200 molecule [Source:HGNC Symbol;Acc:7203]	CD200
ENSG00000150938	ENST00000280527	IEA	GO:0005886	ENST00000280527	cysteine rich transmembrane BMP regulator 1 (chordin-like) [Source:HGNC Symbol;Acc:2359]	CRIM1
ENSG00000186265	ENST00000334529	TAS	GO:0005886	ENST00000334529	B and T lymphocyte associated [Source:HGNC Symbol;Acc:21087]	BTLA
ENSG00000174871	ENST00000311445	IEA	GO:0005886	ENST00000311445	cornichon homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:28744]	CNIH2
ENSG00000179603	ENST00000339582	TAS	GO:0005886	ENST00000339582	glutamate receptor, metabotropic 8 [Source:HGNC Symbol;Acc:4600]	GRM8
ENSG00000232062	ENST00000418023	TAS	GO:0005886	ENST00000444296	major histocompatibility complex, class II, DQ alpha 1 [Source:HGNC Symbol;Acc:4942]	HLA-DQA1
ENSG00000232062	ENST00000444296	TAS	GO:0005886	ENST00000444296	major histocompatibility complex, class II, DQ alpha 1 [Source:HGNC Symbol;Acc:4942]	HLA-DQA1
ENSG00000179603	ENST00000444921	TAS	GO:0005886	ENST00000339582	glutamate receptor, metabotropic 8 [Source:HGNC Symbol;Acc:4600]	GRM8
ENSG00000044524	ENST00000336596	IEA	GO:0005886	ENST00000336596	EPH receptor A3 [Source:HGNC Symbol;Acc:3387]	EPHA3
ENSG00000124140	ENST00000454036	TAS	GO:0005886	ENST00000454036	solute carrier family 12 (potassium/chloride transporter), member 5 [Source:HGNC Symbol;Acc:13818]	SLC12A5
ENSG00000124140	ENST00000454036	IEA	GO:0005886	ENST00000454036	solute carrier family 12 (potassium/chloride transporter), member 5 [Source:HGNC Symbol;Acc:13818]	SLC12A5
ENSG00000143816	ENST00000272164	IBA	GO:0005886	ENST00000272164	wingless-type MMTV integration site family, member 9A [Source:HGNC Symbol;Acc:12778]	WNT9A
ENSG00000171303	ENST00000302909	TAS	GO:0005886	ENST00000302909	potassium channel, subfamily K, member 3 [Source:HGNC Symbol;Acc:6278]	KCNK3
ENSG00000171303	ENST00000302909	IEA	GO:0005886	ENST00000302909	potassium channel, subfamily K, member 3 [Source:HGNC Symbol;Acc:6278]	KCNK3
ENSG00000171303	ENST00000538762	IEA	GO:0005886	ENST00000302909	potassium channel, subfamily K, member 3 [Source:HGNC Symbol;Acc:6278]	KCNK3
ENSG00000103375	ENST00000219660	TAS	GO:0005886	ENST00000219660	aquaporin 8 [Source:HGNC Symbol;Acc:642]	AQP8
ENSG00000103375	ENST00000219660	IEA	GO:0005886	ENST00000219660	aquaporin 8 [Source:HGNC Symbol;Acc:642]	AQP8
ENSG00000181072	ENST00000445907	IDA	GO:0005886	ENST00000445907	cholinergic receptor, muscarinic 2 [Source:HGNC Symbol;Acc:1951]	CHRM2
ENSG00000181072	ENST00000445907	IEA	GO:0005886	ENST00000445907	cholinergic receptor, muscarinic 2 [Source:HGNC Symbol;Acc:1951]	CHRM2
ENSG00000181072	ENST00000453373	IDA	GO:0005886	ENST00000445907	cholinergic receptor, muscarinic 2 [Source:HGNC Symbol;Acc:1951]	CHRM2
ENSG00000181072	ENST00000320658	IDA	GO:0005886	ENST00000445907	cholinergic receptor, muscarinic 2 [Source:HGNC Symbol;Acc:1951]	CHRM2
ENSG00000181072	ENST00000401861	IDA	GO:0005886	ENST00000445907	cholinergic receptor, muscarinic 2 [Source:HGNC Symbol;Acc:1951]	CHRM2
ENSG00000181072	ENST00000397608	IDA	GO:0005886	ENST00000445907	cholinergic receptor, muscarinic 2 [Source:HGNC Symbol;Acc:1951]	CHRM2
ENSG00000181072	ENST00000402486	IDA	GO:0005886	ENST00000445907	cholinergic receptor, muscarinic 2 [Source:HGNC Symbol;Acc:1951]	CHRM2
ENSG00000196917	ENST00000436083	IEA	GO:0005886	ENST00000356987	hydroxycarboxylic acid receptor 1 [Source:HGNC Symbol;Acc:4532]	HCAR1
ENSG00000196917	ENST00000356987	IEA	GO:0005886	ENST00000356987	hydroxycarboxylic acid receptor 1 [Source:HGNC Symbol;Acc:4532]	HCAR1
ENSG00000196917	ENST00000432564	IEA	GO:0005886	ENST00000356987	hydroxycarboxylic acid receptor 1 [Source:HGNC Symbol;Acc:4532]	HCAR1
ENSG00000182782	ENST00000328880	IDA	GO:0005886	ENST00000328880	hydroxycarboxylic acid receptor 2 [Source:HGNC Symbol;Acc:24827]	HCAR2
ENSG00000239457	ENST00000456406	TAS	GO:0005886	ENST00000456406	major histocompatibility complex, class II, DO beta [Source:HGNC Symbol;Acc:4937]	HLA-DOB
ENSG00000144407	ENST00000272847	TAS	GO:0005886	ENST00000272847	parathyroid hormone 2 receptor [Source:HGNC Symbol;Acc:9609]	PTH2R
ENSG00000162009	ENST00000397547	TAS	GO:0005886	ENST00000397547	somatostatin receptor 5 [Source:HGNC Symbol;Acc:11334]	SSTR5
ENSG00000162009	ENST00000397547	IEA	GO:0005886	ENST00000397547	somatostatin receptor 5 [Source:HGNC Symbol;Acc:11334]	SSTR5
ENSG00000162009	ENST00000293897	TAS	GO:0005886	ENST00000397547	somatostatin receptor 5 [Source:HGNC Symbol;Acc:11334]	SSTR5
ENSG00000136960	ENST00000075322	TAS	GO:0005886	ENST00000259486	ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:HGNC Symbol;Acc:3357]	ENPP2
ENSG00000067141	ENST00000261908	IDA	GO:0005886	ENST00000261908	neogenin 1 [Source:HGNC Symbol;Acc:7754]	NEO1
ENSG00000067141	ENST00000339362	IDA	GO:0005886	ENST00000261908	neogenin 1 [Source:HGNC Symbol;Acc:7754]	NEO1
ENSG00000101017	ENST00000372285	ISS	GO:0005886	ENST00000372285	CD40 molecule, TNF receptor superfamily member 5 [Source:HGNC Symbol;Acc:11919]	CD40
ENSG00000101017	ENST00000372285	IEA	GO:0005886	ENST00000372285	CD40 molecule, TNF receptor superfamily member 5 [Source:HGNC Symbol;Acc:11919]	CD40
ENSG00000112902	ENST00000382496	TAS	GO:0005886	ENST00000382496	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A [Source:HGNC Symbol;Acc:10736]	SEMA5A
ENSG00000149654	ENST00000372262	IEA	GO:0005886	ENST00000372262	cadherin 22, type 2 [Source:HGNC Symbol;Acc:13251]	CDH22
ENSG00000232326	ENST00000426977	IBA	GO:0005886	ENST00000426977	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP) [Source:HGNC Symbol;Acc:44]	TAP2
ENSG00000149654	ENST00000537909	IEA	GO:0005886	ENST00000372262	cadherin 22, type 2 [Source:HGNC Symbol;Acc:13251]	CDH22
ENSG00000204490	ENST00000376122	TAS	GO:0005886	ENST00000376122	tumor necrosis factor [Source:HGNC Symbol;Acc:11892]	TNF
ENSG00000196557	ENST00000348261	IEA	GO:0005886	ENST00000348261	calcium channel, voltage-dependent, T type, alpha 1H subunit [Source:HGNC Symbol;Acc:1395]	CACNA1H
ENSG00000169851	ENST00000361762	IEA	GO:0005886	ENST00000543491	protocadherin 7 [Source:HGNC Symbol;Acc:8659]	PCDH7
ENSG00000169851	ENST00000543491	IEA	GO:0005886	ENST00000543491	protocadherin 7 [Source:HGNC Symbol;Acc:8659]	PCDH7
ENSG00000198835	ENST00000366714	IEA	GO:0005886	ENST00000366714	gap junction protein, gamma 2, 47kDa [Source:HGNC Symbol;Acc:17494]	GJC2
ENSG00000101974	ENST00000327569	TAS	GO:0005886	ENST00000327569	ATPase, class VI, type 11C [Source:HGNC Symbol;Acc:13554]	ATP11C
ENSG00000121764	ENST00000373706	TAS	GO:0005886	ENST00000403528	hypocretin (orexin) receptor 1 [Source:HGNC Symbol;Acc:4848]	HCRTR1
ENSG00000121764	ENST00000403528	TAS	GO:0005886	ENST00000403528	hypocretin (orexin) receptor 1 [Source:HGNC Symbol;Acc:4848]	HCRTR1
ENSG00000182170	ENST00000332314	IEA	GO:0005886	ENST00000332314	MAS-related GPR, member G [Source:HGNC Symbol;Acc:24829]	MRGPRG
ENSG00000184350	ENST00000389832	IEA	GO:0005886	ENST00000389832	MAS-related GPR, member E [Source:HGNC Symbol;Acc:30694]	MRGPRE
ENSG00000184350	ENST00000436689	IEA	GO:0005886	ENST00000389832	MAS-related GPR, member E [Source:HGNC Symbol;Acc:30694]	MRGPRE
ENSG00000074621	ENST00000261892	TAS	GO:0005886	ENST00000261892	solute carrier family 24 (sodium/potassium/calcium exchanger), member 1 [Source:HGNC Symbol;Acc:10975]	SLC24A1
ENSG00000171522	ENST00000302472	TAS	GO:0005886	ENST00000302472	prostaglandin E receptor 4 (subtype EP4) [Source:HGNC Symbol;Acc:9596]	PTGER4
ENSG00000087128	ENST00000305363	IEA	GO:0005886	ENST00000305363	transmembrane protease, serine 11E [Source:HGNC Symbol;Acc:24465]	TMPRSS11E
ENSG00000173250	ENST00000311104	IEA	GO:0005886	ENST00000311104	G protein-coupled receptor 151 [Source:HGNC Symbol;Acc:23624]	GPR151
ENSG00000020181	ENST00000412232	IEA	GO:0005886	ENST00000412232	G protein-coupled receptor 124 [Source:HGNC Symbol;Acc:17849]	GPR124
ENSG00000020181	ENST00000416514	IEA	GO:0005886	ENST00000412232	G protein-coupled receptor 124 [Source:HGNC Symbol;Acc:17849]	GPR124
ENSG00000161649	ENST00000317310	IEA	GO:0005886	ENST00000317310	CD300 molecule-like family member g [Source:HGNC Symbol;Acc:30455]	CD300LG
ENSG00000147955	ENST00000277010	IEA	GO:0005886	ENST00000277010	sigma non-opioid intracellular receptor 1 [Source:HGNC Symbol;Acc:8157]	SIGMAR1
ENSG00000168065	ENST00000301891	TAS	GO:0005886	ENST00000301891	solute carrier family 22 (organic anion/urate transporter), member 11 [Source:HGNC Symbol;Acc:18120]	SLC22A11
ENSG00000138622	ENST00000261917	TAS	GO:0005886	ENST00000261917	hyperpolarization activated cyclic nucleotide-gated potassium channel 4 [Source:HGNC Symbol;Acc:16882]	HCN4
ENSG00000164007	ENST00000296387	IEA	GO:0005886	ENST00000296387	claudin 19 [Source:HGNC Symbol;Acc:2040]	CLDN19
ENSG00000164007	ENST00000539749	IEA	GO:0005886	ENST00000296387	claudin 19 [Source:HGNC Symbol;Acc:2040]	CLDN19
ENSG00000146648	ENST00000275493	IDA	GO:0005886	ENST00000275493	epidermal growth factor receptor [Source:HGNC Symbol;Acc:3236]	EGFR
ENSG00000146648	ENST00000275493	IEA	GO:0005886	ENST00000275493	epidermal growth factor receptor [Source:HGNC Symbol;Acc:3236]	EGFR
ENSG00000164889	ENST00000485713	TAS	GO:0005886	ENST00000485713	solute carrier family 4, anion exchanger, member 2 (erythrocyte membrane protein band 3-like 1) [Source:HGNC Symbol;Acc:11028]	SLC4A2
ENSG00000146648	ENST00000454757	IEA	GO:0005886	ENST00000275493	epidermal growth factor receptor [Source:HGNC Symbol;Acc:3236]	EGFR
ENSG00000164889	ENST00000413384	TAS	GO:0005886	ENST00000485713	solute carrier family 4, anion exchanger, member 2 (erythrocyte membrane protein band 3-like 1) [Source:HGNC Symbol;Acc:11028]	SLC4A2
ENSG00000164889	ENST00000310317	TAS	GO:0005886	ENST00000485713	solute carrier family 4, anion exchanger, member 2 (erythrocyte membrane protein band 3-like 1) [Source:HGNC Symbol;Acc:11028]	SLC4A2
ENSG00000197891	ENST00000377574	IDA	GO:0005886	ENST00000377574	solute carrier family 22 (organic anion/urate transporter), member 12 [Source:HGNC Symbol;Acc:17989]	SLC22A12
ENSG00000174669	ENST00000357440	TAS	GO:0005886	ENST00000357440	solute carrier family 29 (nucleoside transporters), member 2 [Source:HGNC Symbol;Acc:11004]	SLC29A2
ENSG00000182985	ENST00000452722	IDA	GO:0005886	ENST00000452722	cell adhesion molecule 1 [Source:HGNC Symbol;Acc:5951]	CADM1
ENSG00000182985	ENST00000452722	IEA	GO:0005886	ENST00000452722	cell adhesion molecule 1 [Source:HGNC Symbol;Acc:5951]	CADM1
ENSG00000174669	ENST00000544554	TAS	GO:0005886	ENST00000357440	solute carrier family 29 (nucleoside transporters), member 2 [Source:HGNC Symbol;Acc:11004]	SLC29A2
ENSG00000174669	ENST00000546034	TAS	GO:0005886	ENST00000357440	solute carrier family 29 (nucleoside transporters), member 2 [Source:HGNC Symbol;Acc:11004]	SLC29A2
ENSG00000182985	ENST00000331581	IDA	GO:0005886	ENST00000452722	cell adhesion molecule 1 [Source:HGNC Symbol;Acc:5951]	CADM1
ENSG00000140564	ENST00000268171	IEA	GO:0005886	ENST00000268171	furin (paired basic amino acid cleaving enzyme) [Source:HGNC Symbol;Acc:8568]	FURIN
ENSG00000158296	ENST00000279027	TAS	GO:0005886	ENST00000279027	solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3 [Source:HGNC Symbol;Acc:14430]	SLC13A3
ENSG00000106688	ENST00000262352	TAS	GO:0005886	ENST00000262352	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1 [Source:HGNC Symbol;Acc:10939]	SLC1A1
ENSG00000156642	ENST00000345330	IEA	GO:0005886	ENST00000345330	neuroplastin [Source:HGNC Symbol;Acc:17867]	NPTN
ENSG00000156642	ENST00000351217	IEA	GO:0005886	ENST00000345330	neuroplastin [Source:HGNC Symbol;Acc:17867]	NPTN
ENSG00000150967	ENST00000280560	IBA	GO:0005886	ENST00000280560	ATP-binding cassette, sub-family B (MDR/TAP), member 9 [Source:HGNC Symbol;Acc:50]	ABCB9
ENSG00000150967	ENST00000392439	IBA	GO:0005886	ENST00000280560	ATP-binding cassette, sub-family B (MDR/TAP), member 9 [Source:HGNC Symbol;Acc:50]	ABCB9
ENSG00000150967	ENST00000542678	IBA	GO:0005886	ENST00000280560	ATP-binding cassette, sub-family B (MDR/TAP), member 9 [Source:HGNC Symbol;Acc:50]	ABCB9
ENSG00000105855	ENST00000222573	TAS	GO:0005886	ENST00000222573	integrin, beta 8 [Source:HGNC Symbol;Acc:6163]	ITGB8
ENSG00000163606	ENST00000471858	TAS	GO:0005886	ENST00000308611	CD200 receptor 1 [Source:HGNC Symbol;Acc:24235]	CD200R1
ENSG00000222040	ENST00000409345	TAS	GO:0005886	ENST00000409345	adrenergic, alpha-2B-, receptor [Source:HGNC Symbol;Acc:282]	ADRA2B
ENSG00000121753	ENST00000398556	IEA	GO:0005886	ENST00000373658	brain-specific angiogenesis inhibitor 2 [Source:HGNC Symbol;Acc:944]	BAI2
ENSG00000121753	ENST00000398547	IEA	GO:0005886	ENST00000373658	brain-specific angiogenesis inhibitor 2 [Source:HGNC Symbol;Acc:944]	BAI2
ENSG00000121753	ENST00000373658	IEA	GO:0005886	ENST00000373658	brain-specific angiogenesis inhibitor 2 [Source:HGNC Symbol;Acc:944]	BAI2
ENSG00000121753	ENST00000398542	IEA	GO:0005886	ENST00000373658	brain-specific angiogenesis inhibitor 2 [Source:HGNC Symbol;Acc:944]	BAI2
ENSG00000121753	ENST00000398538	IEA	GO:0005886	ENST00000373658	brain-specific angiogenesis inhibitor 2 [Source:HGNC Symbol;Acc:944]	BAI2
ENSG00000197496	ENST00000359271	TAS	GO:0005886	ENST00000359271	solute carrier family 2 (facilitated glucose transporter), member 10 [Source:HGNC Symbol;Acc:13444]	SLC2A10
ENSG00000152208	ENST00000282020	IEA	GO:0005886	ENST00000282020	glutamate receptor, ionotropic, delta 2 [Source:HGNC Symbol;Acc:4576]	GRID2
ENSG00000121753	ENST00000440175	IEA	GO:0005886	ENST00000373658	brain-specific angiogenesis inhibitor 2 [Source:HGNC Symbol;Acc:944]	BAI2
ENSG00000152208	ENST00000510992	IEA	GO:0005886	ENST00000282020	glutamate receptor, ionotropic, delta 2 [Source:HGNC Symbol;Acc:4576]	GRID2
ENSG00000176884	ENST00000371561	TAS	GO:0005886	ENST00000371553	glutamate receptor, ionotropic, N-methyl D-aspartate 1 [Source:HGNC Symbol;Acc:4584]	GRIN1
ENSG00000176884	ENST00000350902	IEA	GO:0005886	ENST00000371553	glutamate receptor, ionotropic, N-methyl D-aspartate 1 [Source:HGNC Symbol;Acc:4584]	GRIN1
ENSG00000176884	ENST00000371555	IEA	GO:0005886	ENST00000371553	glutamate receptor, ionotropic, N-methyl D-aspartate 1 [Source:HGNC Symbol;Acc:4584]	GRIN1
