Ensembl Gene ID	Ensembl Transcript ID	Canonical transcript stable ID(s)	GO Term Evidence Code	GO Term Accession	Description	Associated Gene Name
ENSG00000166206	ENST00000311550	ENST00000311550	IEA	GO:0004872	gamma-aminobutyric acid (GABA) A receptor, beta 3 [Source:HGNC Symbol;Acc:4083]	GABRB3
ENSG00000166206	ENST00000311550	ENST00000311550	IEA	GO:0004890	gamma-aminobutyric acid (GABA) A receptor, beta 3 [Source:HGNC Symbol;Acc:4083]	GABRB3
ENSG00000166206	ENST00000400188	ENST00000311550	IEA	GO:0004890	gamma-aminobutyric acid (GABA) A receptor, beta 3 [Source:HGNC Symbol;Acc:4083]	GABRB3
ENSG00000166206	ENST00000541819	ENST00000311550	IEA	GO:0004890	gamma-aminobutyric acid (GABA) A receptor, beta 3 [Source:HGNC Symbol;Acc:4083]	GABRB3
ENSG00000166206	ENST00000545868	ENST00000311550	IEA	GO:0004890	gamma-aminobutyric acid (GABA) A receptor, beta 3 [Source:HGNC Symbol;Acc:4083]	GABRB3
ENSG00000166342	ENST00000327305	ENST00000327305	IEA	GO:0004872	neuropilin (NRP) and tolloid (TLL)-like 1 [Source:HGNC Symbol;Acc:13823]	NETO1
ENSG00000166363	ENST00000299454	ENST00000299454	IEA	GO:0004872	olfactory receptor, family 10, subfamily A, member 5 [Source:HGNC Symbol;Acc:15131]	OR10A5
ENSG00000166363	ENST00000299454	ENST00000299454	IEA	GO:0004930	olfactory receptor, family 10, subfamily A, member 5 [Source:HGNC Symbol;Acc:15131]	OR10A5
ENSG00000166363	ENST00000299454	ENST00000299454	NAS	GO:0004984	olfactory receptor, family 10, subfamily A, member 5 [Source:HGNC Symbol;Acc:15131]	OR10A5
ENSG00000166363	ENST00000379831	ENST00000299454	IEA	GO:0004872	olfactory receptor, family 10, subfamily A, member 5 [Source:HGNC Symbol;Acc:15131]	OR10A5
ENSG00000166363	ENST00000379831	ENST00000299454	IEA	GO:0004930	olfactory receptor, family 10, subfamily A, member 5 [Source:HGNC Symbol;Acc:15131]	OR10A5
ENSG00000166363	ENST00000379831	ENST00000299454	NAS	GO:0004984	olfactory receptor, family 10, subfamily A, member 5 [Source:HGNC Symbol;Acc:15131]	OR10A5
ENSG00000166368	ENST00000299459	ENST00000299459	IEA	GO:0004872	olfactory receptor, family 2, subfamily D, member 2 [Source:HGNC Symbol;Acc:8244]	OR2D2
ENSG00000166368	ENST00000299459	ENST00000299459	IEA	GO:0004930	olfactory receptor, family 2, subfamily D, member 2 [Source:HGNC Symbol;Acc:8244]	OR2D2
ENSG00000166368	ENST00000299459	ENST00000299459	NAS	GO:0004984	olfactory receptor, family 2, subfamily D, member 2 [Source:HGNC Symbol;Acc:8244]	OR2D2
ENSG00000166523	ENST00000299663	ENST00000299663	IEA	GO:0004872	C-type lectin domain family 4, member E [Source:HGNC Symbol;Acc:14555]	CLEC4E
ENSG00000166573	ENST00000299727	ENST00000299727	IEA	GO:0004872	galanin receptor 1 [Source:HGNC Symbol;Acc:4132]	GALR1
ENSG00000166573	ENST00000299727	ENST00000299727	IEA	GO:0004930	galanin receptor 1 [Source:HGNC Symbol;Acc:4132]	GALR1
ENSG00000166573	ENST00000299727	ENST00000299727	IEA	GO:0004966	galanin receptor 1 [Source:HGNC Symbol;Acc:4132]	GALR1
ENSG00000166603	ENST00000299766	ENST00000299766	IEA	GO:0004872	melanocortin 4 receptor [Source:HGNC Symbol;Acc:6932]	MC4R
ENSG00000166603	ENST00000299766	ENST00000299766	IEA	GO:0004930	melanocortin 4 receptor [Source:HGNC Symbol;Acc:6932]	MC4R
ENSG00000166603	ENST00000299766	ENST00000299766	IEA	GO:0004977	melanocortin 4 receptor [Source:HGNC Symbol;Acc:6932]	MC4R
ENSG00000166603	ENST00000299766	ENST00000299766	IEA	GO:0004980	melanocortin 4 receptor [Source:HGNC Symbol;Acc:6932]	MC4R
ENSG00000166603	ENST00000299766	ENST00000299766	IPI	GO:0004980	melanocortin 4 receptor [Source:HGNC Symbol;Acc:6932]	MC4R
ENSG00000166603	ENST00000299766	ENST00000299766	TAS	GO:0004977	melanocortin 4 receptor [Source:HGNC Symbol;Acc:6932]	MC4R
ENSG00000166682	ENST00000299882	ENST00000299882	IEA	GO:0005044	transmembrane protease, serine 5 [Source:HGNC Symbol;Acc:14908]	TMPRSS5
ENSG00000166682	ENST00000538955	ENST00000299882	IEA	GO:0005044	transmembrane protease, serine 5 [Source:HGNC Symbol;Acc:14908]	TMPRSS5
ENSG00000166682	ENST00000544476	ENST00000299882	IEA	GO:0005044	transmembrane protease, serine 5 [Source:HGNC Symbol;Acc:14908]	TMPRSS5
ENSG00000166682	ENST00000544634	ENST00000299882	IEA	GO:0005044	transmembrane protease, serine 5 [Source:HGNC Symbol;Acc:14908]	TMPRSS5
ENSG00000166682	ENST00000545579	ENST00000299882	IEA	GO:0005044	transmembrane protease, serine 5 [Source:HGNC Symbol;Acc:14908]	TMPRSS5
ENSG00000166736	ENST00000299961	ENST00000355556	IDA	GO:0004993	5-hydroxytryptamine (serotonin) receptor 3A [Source:HGNC Symbol;Acc:5297]	HTR3A
ENSG00000166736	ENST00000299961	ENST00000355556	IEA	GO:0004872	5-hydroxytryptamine (serotonin) receptor 3A [Source:HGNC Symbol;Acc:5297]	HTR3A
ENSG00000166736	ENST00000375498	ENST00000355556	IDA	GO:0004993	5-hydroxytryptamine (serotonin) receptor 3A [Source:HGNC Symbol;Acc:5297]	HTR3A
ENSG00000166736	ENST00000375498	ENST00000355556	IEA	GO:0004872	5-hydroxytryptamine (serotonin) receptor 3A [Source:HGNC Symbol;Acc:5297]	HTR3A
ENSG00000166736	ENST00000504030	ENST00000355556	IDA	GO:0004993	5-hydroxytryptamine (serotonin) receptor 3A [Source:HGNC Symbol;Acc:5297]	HTR3A
ENSG00000166736	ENST00000504030	ENST00000355556	IEA	GO:0004872	5-hydroxytryptamine (serotonin) receptor 3A [Source:HGNC Symbol;Acc:5297]	HTR3A
ENSG00000166736	ENST00000535865	ENST00000355556	IEA	GO:0004872	5-hydroxytryptamine (serotonin) receptor 3A [Source:HGNC Symbol;Acc:5297]	HTR3A
ENSG00000166825	ENST00000300060	ENST00000300060	IEA	GO:0004872	alanyl (membrane) aminopeptidase [Source:HGNC Symbol;Acc:500]	ANPEP
ENSG00000166856	ENST00000300098	ENST00000300098	IEA	GO:0001605	G protein-coupled receptor 182 [Source:HGNC Symbol;Acc:13708]	GPR182
ENSG00000166856	ENST00000300098	ENST00000300098	IEA	GO:0004930	G protein-coupled receptor 182 [Source:HGNC Symbol;Acc:13708]	GPR182
ENSG00000166856	ENST00000300098	ENST00000300098	TAS	GO:0004888	G protein-coupled receptor 182 [Source:HGNC Symbol;Acc:13708]	GPR182
ENSG00000166884	ENST00000300127	ENST00000300127	IEA	GO:0004872	olfactory receptor, family 4, subfamily D, member 6 [Source:HGNC Symbol;Acc:15175]	OR4D6
ENSG00000166884	ENST00000300127	ENST00000300127	IEA	GO:0004930	olfactory receptor, family 4, subfamily D, member 6 [Source:HGNC Symbol;Acc:15175]	OR4D6
ENSG00000166884	ENST00000300127	ENST00000300127	IEA	GO:0004984	olfactory receptor, family 4, subfamily D, member 6 [Source:HGNC Symbol;Acc:15175]	OR4D6
ENSG00000166926	ENST00000300182	ENST00000300182	IEA	GO:0004872	membrane-spanning 4-domains, subfamily A, member 6E [Source:HGNC Symbol;Acc:14285]	MS4A6E
ENSG00000166927	ENST00000300184	ENST00000300184	IEA	GO:0004872	membrane-spanning 4-domains, subfamily A, member 7 [Source:HGNC Symbol;Acc:13378]	MS4A7
ENSG00000166928	ENST00000300187	ENST00000300187	IEA	GO:0004872	membrane-spanning 4-domains, subfamily A, member 14 [Source:HGNC Symbol;Acc:30706]	MS4A14
ENSG00000166930	ENST00000300190	ENST00000300190	IEA	GO:0004872	membrane-spanning 4-domains, subfamily A, member 5 [Source:HGNC Symbol;Acc:13374]	MS4A5
ENSG00000166959	ENST00000300226	ENST00000300226	IEA	GO:0004872	membrane-spanning 4-domains, subfamily A, member 8B [Source:HGNC Symbol;Acc:13380]	MS4A8B
ENSG00000166961	ENST00000405633	ENST00000405633	IEA	GO:0004872	membrane-spanning 4-domains, subfamily A, member 15 [Source:HGNC Symbol;Acc:28573]	MS4A15
ENSG00000167191	ENST00000300571	ENST00000300571	IEA	GO:0004930	G protein-coupled receptor, family C, group 5, member B [Source:HGNC Symbol;Acc:13308]	GPRC5B
ENSG00000167191	ENST00000535671	ENST00000300571	IEA	GO:0004872	G protein-coupled receptor, family C, group 5, member B [Source:HGNC Symbol;Acc:13308]	GPRC5B
ENSG00000167191	ENST00000535671	ENST00000300571	IEA	GO:0004930	G protein-coupled receptor, family C, group 5, member B [Source:HGNC Symbol;Acc:13308]	GPRC5B
ENSG00000167191	ENST00000537135	ENST00000300571	IEA	GO:0004872	G protein-coupled receptor, family C, group 5, member B [Source:HGNC Symbol;Acc:13308]	GPRC5B
ENSG00000167191	ENST00000537135	ENST00000300571	IEA	GO:0004930	G protein-coupled receptor, family C, group 5, member B [Source:HGNC Symbol;Acc:13308]	GPRC5B
ENSG00000167191	ENST00000538074	ENST00000300571	IEA	GO:0004930	G protein-coupled receptor, family C, group 5, member B [Source:HGNC Symbol;Acc:13308]	GPRC5B
ENSG00000167286	ENST00000529594	ENST00000300692	IEA	GO:0004888	CD3d molecule, delta (CD3-TCR complex) [Source:HGNC Symbol;Acc:1673]	CD3D
ENSG00000167332	ENST00000396950	ENST00000396950	IEA	GO:0004872	olfactory receptor, family 51, subfamily E, member 2 [Source:HGNC Symbol;Acc:15195]	OR51E2
ENSG00000167332	ENST00000396950	ENST00000396950	IEA	GO:0004930	olfactory receptor, family 51, subfamily E, member 2 [Source:HGNC Symbol;Acc:15195]	OR51E2
ENSG00000167332	ENST00000396950	ENST00000396950	NAS	GO:0004984	olfactory receptor, family 51, subfamily E, member 2 [Source:HGNC Symbol;Acc:15195]	OR51E2
ENSG00000167359	ENST00000380211	ENST00000380211	IEA	GO:0004872	olfactory receptor, family 51, subfamily I, member 1 [Source:HGNC Symbol;Acc:15200]	OR51I1
ENSG00000167359	ENST00000380211	ENST00000380211	IEA	GO:0004930	olfactory receptor, family 51, subfamily I, member 1 [Source:HGNC Symbol;Acc:15200]	OR51I1
ENSG00000167359	ENST00000380211	ENST00000380211	NAS	GO:0004984	olfactory receptor, family 51, subfamily I, member 1 [Source:HGNC Symbol;Acc:15200]	OR51I1
ENSG00000167360	ENST00000300778	ENST00000300778	IEA	GO:0004872	olfactory receptor, family 51, subfamily Q, member 1 [Source:HGNC Symbol;Acc:14851]	OR51Q1
ENSG00000167360	ENST00000300778	ENST00000300778	IEA	GO:0004930	olfactory receptor, family 51, subfamily Q, member 1 [Source:HGNC Symbol;Acc:14851]	OR51Q1
ENSG00000167360	ENST00000300778	ENST00000300778	IEA	GO:0004984	olfactory receptor, family 51, subfamily Q, member 1 [Source:HGNC Symbol;Acc:14851]	OR51Q1
ENSG00000167601	ENST00000301178	ENST00000301178	IEA	GO:0004714	AXL receptor tyrosine kinase [Source:HGNC Symbol;Acc:905]	AXL
ENSG00000167601	ENST00000301178	ENST00000301178	IEA	GO:0004872	AXL receptor tyrosine kinase [Source:HGNC Symbol;Acc:905]	AXL
ENSG00000167613	ENST00000391742	ENST00000391742	IEA	GO:0004872	leukocyte-associated immunoglobulin-like receptor 1 [Source:HGNC Symbol;Acc:6477]	LAIR1
ENSG00000167633	ENST00000391728	ENST00000391728	IEA	GO:0004872	killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1 [Source:HGNC Symbol;Acc:6338]	KIR3DL1
ENSG00000167633	ENST00000391728	ENST00000391728	NAS	GO:0030109	killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1 [Source:HGNC Symbol;Acc:6338]	KIR3DL1
ENSG00000167633	ENST00000538269	ENST00000391728	IEA	GO:0004872	killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1 [Source:HGNC Symbol;Acc:6338]	KIR3DL1
ENSG00000167633	ENST00000538269	ENST00000391728	NAS	GO:0030109	killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1 [Source:HGNC Symbol;Acc:6338]	KIR3DL1
ENSG00000167680	ENST00000301293	ENST00000301293	IEA	GO:0004872	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B [Source:HGNC Symbol;Acc:10739]	SEMA6B
ENSG00000167822	ENST00000301529	ENST00000301529	IEA	GO:0004872	olfactory receptor, family 8, subfamily J, member 3 [Source:HGNC Symbol;Acc:15312]	OR8J3
ENSG00000167822	ENST00000301529	ENST00000301529	IEA	GO:0004930	olfactory receptor, family 8, subfamily J, member 3 [Source:HGNC Symbol;Acc:15312]	OR8J3
ENSG00000167822	ENST00000301529	ENST00000301529	IEA	GO:0004984	olfactory receptor, family 8, subfamily J, member 3 [Source:HGNC Symbol;Acc:15312]	OR8J3
ENSG00000167825	ENST00000301532	ENST00000301532	IEA	GO:0004872	olfactory receptor, family 5, subfamily I, member 1 [Source:HGNC Symbol;Acc:8347]	OR5I1
ENSG00000167825	ENST00000301532	ENST00000301532	IEA	GO:0004930	olfactory receptor, family 5, subfamily I, member 1 [Source:HGNC Symbol;Acc:8347]	OR5I1
ENSG00000167825	ENST00000301532	ENST00000301532	IEA	GO:0004984	olfactory receptor, family 5, subfamily I, member 1 [Source:HGNC Symbol;Acc:8347]	OR5I1
ENSG00000167850	ENST00000330793	ENST00000330793	TAS	GO:0004888	CD300c molecule [Source:HGNC Symbol;Acc:19320]	CD300C
ENSG00000167851	ENST00000360141	ENST00000360141	IEA	GO:0004872	CD300a molecule [Source:HGNC Symbol;Acc:19319]	CD300A
ENSG00000167851	ENST00000392625	ENST00000360141	IEA	GO:0004872	CD300a molecule [Source:HGNC Symbol;Acc:19319]	CD300A
ENSG00000168077	ENST00000301904	ENST00000301904	TAS	GO:0005044	scavenger receptor class A, member 3 [Source:HGNC Symbol;Acc:19000]	SCARA3
ENSG00000168079	ENST00000354914	ENST00000354914	IEA	GO:0004872	scavenger receptor class A, member 5 (putative) [Source:HGNC Symbol;Acc:28701]	SCARA5
ENSG00000168079	ENST00000354914	ENST00000354914	IEA	GO:0005044	scavenger receptor class A, member 5 (putative) [Source:HGNC Symbol;Acc:28701]	SCARA5
ENSG00000168079	ENST00000354914	ENST00000354914	IEA	GO:0070287	scavenger receptor class A, member 5 (putative) [Source:HGNC Symbol;Acc:28701]	SCARA5
ENSG00000168079	ENST00000354914	ENST00000354914	ISS	GO:0070287	scavenger receptor class A, member 5 (putative) [Source:HGNC Symbol;Acc:28701]	SCARA5
ENSG00000168079	ENST00000380385	ENST00000354914	IEA	GO:0005044	scavenger receptor class A, member 5 (putative) [Source:HGNC Symbol;Acc:28701]	SCARA5
ENSG00000168124	ENST00000304646	ENST00000304646	IEA	GO:0004872	olfactory receptor, family 1, subfamily F, member 1 [Source:HGNC Symbol;Acc:8194]	OR1F1
ENSG00000168124	ENST00000304646	ENST00000304646	IEA	GO:0004930	olfactory receptor, family 1, subfamily F, member 1 [Source:HGNC Symbol;Acc:8194]	OR1F1
ENSG00000168124	ENST00000304646	ENST00000304646	IEA	GO:0004984	olfactory receptor, family 1, subfamily F, member 1 [Source:HGNC Symbol;Acc:8194]	OR1F1
ENSG00000168131	ENST00000303324	ENST00000303324	IEA	GO:0004872	olfactory receptor, family 2, subfamily B, member 2 [Source:HGNC Symbol;Acc:13966]	OR2B2
ENSG00000168131	ENST00000303324	ENST00000303324	IEA	GO:0004930	olfactory receptor, family 2, subfamily B, member 2 [Source:HGNC Symbol;Acc:13966]	OR2B2
ENSG00000168131	ENST00000303324	ENST00000303324	IEA	GO:0004984	olfactory receptor, family 2, subfamily B, member 2 [Source:HGNC Symbol;Acc:13966]	OR2B2
ENSG00000168158	ENST00000304936	ENST00000304936	IEA	GO:0004872	olfactory receptor, family 2, subfamily C, member 1 [Source:HGNC Symbol;Acc:8242]	OR2C1
ENSG00000168158	ENST00000304936	ENST00000304936	IEA	GO:0004930	olfactory receptor, family 2, subfamily C, member 1 [Source:HGNC Symbol;Acc:8242]	OR2C1
ENSG00000168158	ENST00000304936	ENST00000304936	IEA	GO:0004984	olfactory receptor, family 2, subfamily C, member 1 [Source:HGNC Symbol;Acc:8242]	OR2C1
ENSG00000168229	ENST00000306051	ENST00000306051	IEA	GO:0001785	prostaglandin D2 receptor (DP) [Source:HGNC Symbol;Acc:9591]	PTGDR
ENSG00000168229	ENST00000306051	ENST00000306051	IEA	GO:0004872	prostaglandin D2 receptor (DP) [Source:HGNC Symbol;Acc:9591]	PTGDR
ENSG00000168229	ENST00000306051	ENST00000306051	IEA	GO:0004930	prostaglandin D2 receptor (DP) [Source:HGNC Symbol;Acc:9591]	PTGDR
ENSG00000168229	ENST00000306051	ENST00000306051	IEA	GO:0004956	prostaglandin D2 receptor (DP) [Source:HGNC Symbol;Acc:9591]	PTGDR
ENSG00000168229	ENST00000306051	ENST00000306051	NAS	GO:0004956	prostaglandin D2 receptor (DP) [Source:HGNC Symbol;Acc:9591]	PTGDR
ENSG00000168329	ENST00000358309	ENST00000358309	IEA	GO:0004872	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000358309	ENST00000358309	IEA	GO:0004896	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000358309	ENST00000358309	IEA	GO:0004930	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000358309	ENST00000358309	IEA	GO:0016495	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000358309	ENST00000358309	TAS	GO:0004950	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000399220	ENST00000358309	IEA	GO:0004872	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000399220	ENST00000358309	IEA	GO:0004896	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000399220	ENST00000358309	IEA	GO:0004930	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000399220	ENST00000358309	IEA	GO:0016495	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000399220	ENST00000358309	TAS	GO:0004950	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000412814	ENST00000358309	IEA	GO:0004896	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000412814	ENST00000358309	IEA	GO:0016495	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000435290	ENST00000358309	IEA	GO:0004872	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000435290	ENST00000358309	IEA	GO:0004896	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000435290	ENST00000358309	IEA	GO:0004930	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000435290	ENST00000358309	IEA	GO:0016495	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000538756	ENST00000358309	IEA	GO:0004872	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000538756	ENST00000358309	IEA	GO:0004896	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000538756	ENST00000358309	IEA	GO:0004930	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000538756	ENST00000358309	IEA	GO:0016495	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000538756	ENST00000358309	TAS	GO:0004950	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000541347	ENST00000358309	IEA	GO:0004872	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000541347	ENST00000358309	IEA	GO:0004896	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000541347	ENST00000358309	IEA	GO:0004930	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000541347	ENST00000358309	IEA	GO:0016495	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000541347	ENST00000358309	TAS	GO:0004950	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000542107	ENST00000358309	IEA	GO:0004872	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000542107	ENST00000358309	IEA	GO:0004896	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000542107	ENST00000358309	IEA	GO:0004930	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000542107	ENST00000358309	IEA	GO:0016495	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168329	ENST00000542107	ENST00000358309	TAS	GO:0004950	chemokine (C-X3-C motif) receptor 1 [Source:HGNC Symbol;Acc:2558]	CX3CR1
ENSG00000168384	ENST00000374808	ENST00000374808	NAS	GO:0032395	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:4938]	HLA-DPA1
ENSG00000168384	ENST00000552158	ENST00000374808	NAS	GO:0032395	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:4938]	HLA-DPA1
ENSG00000168398	ENST00000306005	ENST00000554311	IDA	GO:0004947	bradykinin receptor B2 [Source:HGNC Symbol;Acc:1030]	BDKRB2
ENSG00000168398	ENST00000306005	ENST00000554311	IEA	GO:0004872	bradykinin receptor B2 [Source:HGNC Symbol;Acc:1030]	BDKRB2
ENSG00000168398	ENST00000306005	ENST00000554311	IEA	GO:0004930	bradykinin receptor B2 [Source:HGNC Symbol;Acc:1030]	BDKRB2
ENSG00000168398	ENST00000554311	ENST00000554311	IDA	GO:0004947	bradykinin receptor B2 [Source:HGNC Symbol;Acc:1030]	BDKRB2
ENSG00000168398	ENST00000554311	ENST00000554311	IEA	GO:0004872	bradykinin receptor B2 [Source:HGNC Symbol;Acc:1030]	BDKRB2
ENSG00000168398	ENST00000554311	ENST00000554311	IEA	GO:0004930	bradykinin receptor B2 [Source:HGNC Symbol;Acc:1030]	BDKRB2
ENSG00000168398	ENST00000554311	ENST00000554311	IEA	GO:0004947	bradykinin receptor B2 [Source:HGNC Symbol;Acc:1030]	BDKRB2
ENSG00000168412	ENST00000307161	ENST00000307161	IEA	GO:0004872	melatonin receptor 1A [Source:HGNC Symbol;Acc:7463]	MTNR1A
ENSG00000168412	ENST00000307161	ENST00000307161	IEA	GO:0008502	melatonin receptor 1A [Source:HGNC Symbol;Acc:7463]	MTNR1A
ENSG00000168539	ENST00000306960	ENST00000306960	IEA	GO:0004872	cholinergic receptor, muscarinic 1 [Source:HGNC Symbol;Acc:1950]	CHRM1
ENSG00000168539	ENST00000306960	ENST00000306960	IEA	GO:0004930	cholinergic receptor, muscarinic 1 [Source:HGNC Symbol;Acc:1950]	CHRM1
ENSG00000168539	ENST00000306960	ENST00000306960	IEA	GO:0004981	cholinergic receptor, muscarinic 1 [Source:HGNC Symbol;Acc:1950]	CHRM1
ENSG00000168539	ENST00000536524	ENST00000306960	IEA	GO:0004872	cholinergic receptor, muscarinic 1 [Source:HGNC Symbol;Acc:1950]	CHRM1
ENSG00000168539	ENST00000536524	ENST00000306960	IEA	GO:0004930	cholinergic receptor, muscarinic 1 [Source:HGNC Symbol;Acc:1950]	CHRM1
ENSG00000168539	ENST00000536524	ENST00000306960	IEA	GO:0004981	cholinergic receptor, muscarinic 1 [Source:HGNC Symbol;Acc:1950]	CHRM1
